ID,distance
N50258,0.14916193214729956
N47231,0.15332711589106496
N64258,0.15677391294556453
N56853,0.15781610508878718
N2578,0.16167937103981
N12215,0.17293747661571746
N40725,0.17513357540785368
N17463,0.17681042160599558
N18064,0.17802579966887488
N7809,0.17861356409195916
N64096,0.17910739494195393
N23174,0.17923052616454838
N28257,0.17983862791901162
N27235,0.18014875428698163
N9158,0.1808573935101534
N15506,0.18136810876585607
N55742,0.18238695092938773
N53960,0.18256889676376842
N35671,0.18270292226949247
N20824,0.1829355864840302
N32798,0.18328274022942603
N51808,0.18332091183764554
N43374,0.1841831063649153
N30071,0.18453315330067632
N53428,0.18457242490451686
N5783,0.1854785209343388
N27079,0.18575743920453547
N35387,0.18638008680161233
N20178,0.18652428448583502
N23163,0.18683634902034352
N48606,0.1869995869686052
N28047,0.18702762052072974
N49689,0.18751113484480253
N15260,0.1878354655615847
N23189,0.1879727385500819
N30035,0.18823112473833803
N47006,0.18868822062795687
N32759,0.18894012540286154
N62055,0.18961439920665246
N33883,0.1905154324970868
N50490,0.19056411148744057
N14547,0.19087541114038997
N55141,0.19094141768947304
N34380,0.19111925940494567
N42614,0.19120915783087156
N47748,0.19128714845420003
N43627,0.1912952811400358
N50754,0.191307866706788
N28983,0.19131616069436608
N64397,0.1914236844959175
N63796,0.19199823483382616
N29696,0.19212498603843065
N23979,0.19213769346088272
N48064,0.19216800806309198
N48832,0.19233133269393254
N58133,0.19271327853303233
N166,0.19298547525517906
N57364,0.19411573001563476
N8959,0.1944452483339234
N55065,0.19499325744842488
N44442,0.19531160612557175
N55411,0.1955435920039712
N12606,0.19615783376683038
N42860,0.19635278333159034
N28668,0.19635393803334966
N3038,0.19664800348975597
N6099,0.19667864826793124
N39317,0.19678147640533383
N48613,0.19690335344936527
N3431,0.19713591401028108
N12124,0.19719196727627908
N52196,0.1972594076861165
N40442,0.19753775207497148
N23749,0.19761847397581134
N37320,0.197625903180089
N55064,0.1988066371878756
N27581,0.19895854479366704
N6866,0.1991265480969021
N53033,0.20063157638201468
N25722,0.20098568251481774
N24889,0.20100196449069963
N51048,0.20142637865793744
N60619,0.20152873598402765
N17529,0.20197864024300138
N92,0.2020732693842664
N47205,0.20273882804336052
N43608,0.20295588730628455
N43502,0.20297382459295832
N5171,0.2031319020478446
N42977,0.20346520915714028
N23085,0.20377027565815942
N7873,0.2037911112597801
N54161,0.20399440528054213
N26025,0.20473416238331266
N36621,0.20503363082588322
N62599,0.20505362486554002
N28660,0.20511170881088314
N54038,0.20513240309723912
N26952,0.20516999202621666
N10688,0.2056065917720954
N6750,0.20640084011798143
N37774,0.20709483795866235
N4807,0.20717367007979637
N11005,0.20736365997370376
N2,0.2079949907875046
N54348,0.20801051931858627
N58625,0.2082668572954508
N58499,0.20884212756735865
N47572,0.20909985305160694
N12330,0.20914379985375564
N62933,0.20929896967802597
N24294,0.2095903694183482
N36689,0.21028271589021863
N56598,0.2105331300203589
N32144,0.21057533394448913
N20915,0.21069109173258405
N57034,0.210810418671047
N26607,0.21102056192103613
N14520,0.21108194569830985
N35850,0.21117984181960558
N63889,0.21180338216169858
N9441,0.2118933238794244
N55556,0.21190977575227288
N3474,0.21242800218389224
N12709,0.21244943444052722
N36229,0.2130124406254449
N24724,0.21334212775148398
N21817,0.2133958999650316
N21707,0.21376241527773687
N10671,0.21382105847840172
N48657,0.21421539138103263
N18613,0.21459313678086966
N38512,0.21525569377751153
N1034,0.21536711582364665
N17104,0.21610046450210874
N20886,0.21625135551951224
N58836,0.21632396099017648
N9803,0.21717994580475986
N40530,0.21724184212593067
N64467,0.21729393361962412
N10679,0.21788416943895816
N53296,0.2183217440022227
N22007,0.21846781375957613
N29001,0.21871582379481236
N21389,0.21889326232190442
N39446,0.21902556780776672
N33727,0.2191887725268178
N2018,0.21955818822750872
N64721,0.21982503407327558
N32791,0.21988461097162382
N770,0.21998338771078674
N47624,0.22006281136986017
N3392,0.22037934814712068
N45535,0.22039975075978102
N52865,0.22058395959982802
N4303,0.22079674804805316
N26376,0.22085794210518994
N45704,0.22089558652968622
N62570,0.22146412633624157
N65169,0.22152206612608394
N61497,0.22155663078165455
N58521,0.22195653234606916
N32670,0.22206355033416458
N47035,0.22211912650069154
N37833,0.22246687359582384
N13657,0.22271274120606888
N19195,0.22278228141553746
N47151,0.22332105378848022
N56777,0.22335866127458226
N33502,0.2233917411766373
N25785,0.2234435075757687
N4745,0.22345928477459687
N12280,0.2237641005583786
N59981,0.22378797938470185
N31820,0.22391010534853784
N14780,0.22419030021850195
N50469,0.2244448061018075
N54807,0.22456983672502184
N26331,0.22461835077385506
N21395,0.22513664571575376
N54595,0.2252043189787828
N54501,0.2253701801549126
N46029,0.2255716951892871
N10840,0.22557868085510446
N48076,0.2257149861173222
N11163,0.22649903215887113
N28495,0.227054904855568
N17371,0.22711748896607264
N14531,0.22755824817052772
N27473,0.227795193797096
N56630,0.22832204974593362
N46882,0.2290874544384638
N20240,0.22967719865930036
N61388,0.2298856505880621
N9652,0.22999921640170518
N60340,0.23049706693156546
N47922,0.2305207331390422
N61359,0.23058224066052235
N14385,0.23066405295994907
N15087,0.23068910975750956
N22407,0.23077449864781108
N48225,0.2309401439888239
N37673,0.23107593313293007
N52631,0.2312927485964814
N58549,0.23197661543123427
N38733,0.23204287241020627
N3433,0.23206078128754026
N33576,0.23261553721334594
N14592,0.2327638005214685
N46972,0.23284907963317325
N40716,0.23385560650249426
N51503,0.2341031474257086
N31037,0.2342818495231156
N31978,0.23428307242906232
N46159,0.23452879706925833
N64745,0.23458792808678086
N56438,0.2346232035311192
N46267,0.2347039512445086
N28204,0.2347905977082828
N11940,0.2348048770858039
N44342,0.2348134970253416
N46795,0.23484459739018615
N41218,0.234895192508346
N57967,0.2352431412817736
N12028,0.23549824582643963
N48031,0.23559240437013418
N49956,0.23568113381142497
N56444,0.23572173300901156
