ID,distance
N3280,0.18079196547093468
N25258,0.19232794479671733
N62612,0.19352721037616294
N27919,0.19671896769470665
N1843,0.20049031291848995
N58936,0.2013027181945619
N55742,0.2033754416143433
N60985,0.20347510847279338
N42704,0.20453148222154638
N48031,0.20478989830693728
N35656,0.20518484716028618
N31931,0.2089948749063707
N50528,0.20938228014827176
N22976,0.20993995351661487
N63045,0.21039442613287984
N23614,0.21046003735809404
N42570,0.2112008074657743
N43353,0.21143590584576422
N6695,0.2118287754111443
N4654,0.212452504345657
N65112,0.21264820185068412
N25785,0.21277238910652885
N62285,0.21427850878360477
N64395,0.21437271142665404
N24691,0.21537884236438942
N42526,0.21569681380952543
N48742,0.2159018746171436
N45099,0.21634493014314216
N55310,0.21658141190588687
N32027,0.2166720620713931
N45824,0.21672095105666622
N619,0.21691759434387692
N61005,0.21735728058519865
N6072,0.2180551919241438
N4408,0.21862445494023375
N39762,0.21956202787792845
N29819,0.2195624341964918
N44559,0.2200429869585694
N30974,0.22027696805637975
N31820,0.22030491264515906
N24492,0.22041635848237073
N32208,0.2207281266285438
N15710,0.22093483242267264
N61319,0.22106838549682395
N58224,0.22112308188304808
N40785,0.22157664947442768
N9798,0.22177673426122146
N20680,0.22188183348748225
N41011,0.22202495157949875
N17686,0.22278072807119043
N22260,0.22297973732304788
N61070,0.2236324372173013
N55189,0.2237732464813964
N306,0.22383491670553846
N26378,0.22384994771180644
N40373,0.22421263953208692
N17099,0.2244287063427679
N20121,0.22447249310680195
N1406,0.2247631303119222
N5398,0.22484546435874941
N23061,0.22508236192526732
N34934,0.2253257232425231
N8419,0.2253411170174967
N34567,0.2257421550767965
N4830,0.225869386502901
N64631,0.2258808729677786
N14137,0.22589366705128688
N1569,0.22620729391108063
N63317,0.22657448973577976
N2606,0.22678053013434452
N31699,0.22686762524262027
N8275,0.22706794193420987
N36387,0.22741950029489266
N6244,0.22751221736281224
N42512,0.22763165748535796
N871,0.22763879494535688
N40944,0.22773591280870686
N61813,0.22828692254910177
N7563,0.2288553125963544
N24422,0.22920205477347566
N4020,0.2293320086925611
N5469,0.22938591653441942
N55833,0.2294742027524591
N28058,0.2295089275088752
N52227,0.22965675839765143
N45729,0.22995555245077193
N10414,0.23025956180280693
N62471,0.2302743817957862
N55911,0.2306577699700364
N4486,0.23078870046425126
N61101,0.23097409917038259
N47687,0.2311398292025747
N35820,0.2311692611204702
N19660,0.23125692536752762
N2018,0.2315359225384006
N10671,0.23172645480629395
N52631,0.23218070494997056
N21317,0.23230204297278878
N23887,0.23258334660696778
N23554,0.23284776136145002
N28074,0.2328759046402359
N37481,0.2335683199968802
N58226,0.23361499149843679
N13138,0.23364480291367984
N4607,0.23371250944756516
N16715,0.23405996677139407
N54827,0.23439835971721223
N32607,0.23485316115788024
N39235,0.23495005513518552
N33164,0.23502702636145856
N59359,0.23513982848649861
N1398,0.23526899861838002
N19709,0.2353369411848817
N3933,0.23539735045907428
N58715,0.23550243763016354
N27644,0.23598911121111632
N38118,0.2360276412332558
N64467,0.236290411859304
N46267,0.23631716100802547
N37509,0.23635437538126136
N37378,0.2364933968512114
N20950,0.23660633757869687
N59026,0.2367681006196799
N40716,0.23682359315593282
N24591,0.23708439040645835
N8129,0.23710749366042227
N49749,0.23727318923724872
N49689,0.23793029511877017
N22561,0.2382593102725291
N65204,0.2384205585363296
N24611,0.23862019180458616
N41089,0.2387371729120873
N47438,0.2389576645902366
N59704,0.23911069714740318
N53494,0.2392484154706237
N46085,0.23926200586605995
N11885,0.23936034014371954
N10824,0.23938211223033434
N21851,0.2397139317105219
N15034,0.23979861488750265
N21395,0.24000851615609553
N16158,0.24028233709850833
N61249,0.24036487049363575
N60785,0.24060360067022735
N54889,0.24075878433002984
N62058,0.24079621650745198
N64983,0.2408623389580733
N42128,0.24106127074649497
N11855,0.24125241860417668
N54435,0.24128971994232495
N10438,0.24137861439892427
N51503,0.2415804582906086
N58801,0.24159313734125476
N54522,0.24166663896359697
N59923,0.24176786064838784
N44462,0.2418872572657248
N43955,0.24192712486209966
N27526,0.24211440331417833
N54449,0.24217982166549767
N8331,0.24221060235763536
N34694,0.242368854915625
N4015,0.2424277037379966
N25287,0.24253790918612805
N21389,0.24257030378835742
N16290,0.24279945327066355
N47922,0.24292941662008183
N28257,0.2429412164661635
N14340,0.24306809192489864
N54536,0.24335479192472698
N19347,0.243430993391905
N1431,0.24343391321366326
N1258,0.24375650870237386
N719,0.2440299475968173
N33771,0.24406866845833297
N58521,0.24445906336655698
N26040,0.24451806768457895
N50343,0.24454483549714434
N64562,0.24499632073675592
N57737,0.24511230225759262
N21720,0.2451736617760234
N4885,0.24527702386414885
N62396,0.24527780308402158
N56438,0.24541097218531882
N15122,0.24564804381744698
N41298,0.2457252860792174
N30698,0.2459615724641988
N8285,0.2459780691138551
N53428,0.24603384323274402
N2735,0.2461530842916514
N47175,0.24635303914181794
N16541,0.2463647080706327
N38105,0.246391828499671
N7132,0.24693722209733793
N21136,0.24730455897287762
N2663,0.2476008990234465
N48390,0.24761652101600706
N24578,0.2476722426467357
N20286,0.2476972953227926
N2142,0.24775520358175385
N770,0.24779617165040924
N54305,0.24782733911800015
N46082,0.24802313034113144
N59049,0.24803580477344866
N28088,0.24804654184478858
N25604,0.24821551709968992
N13231,0.24826162749021385
N2533,0.24826381061387248
N2052,0.24831545486747608
N36068,0.2483383703146791
N8519,0.24847760281382425
N41244,0.2489823508742196
