ID,distance
N20178,0.16048587890371724
N20824,0.16093803787745198
N38512,0.16170624057611582
N33883,0.16705763872678991
N64258,0.16998175133661342
N23979,0.17074270003399583
N23174,0.1716238053230018
N47248,0.17249951427955101
N37833,0.17467989493524438
N35387,0.17755784694566212
N57034,0.17771680418491576
N26376,0.17804418314160741
N2578,0.1785161687391058
N58133,0.1810657929013435
N53033,0.18193830004026335
N14547,0.1830063385165378
N60619,0.1845658164001277
N61408,0.18502950915388106
N64096,0.18543424168722922
N50754,0.18564582890192283
N49689,0.18600147653212307
N53960,0.18602720598933742
N24889,0.18628630614770503
N30071,0.18746338695862275
N12330,0.1878674984966623
N54348,0.1887885535172955
N12606,0.18976140003066
N23163,0.18984994788214382
N2018,0.1907106346753945
N17463,0.19144238829591453
N10840,0.1916944042337474
N42614,0.19206381868149291
N56630,0.19222827689029487
N62570,0.1925344626320875
N58499,0.19354835185592467
N43374,0.1944555456007182
N54595,0.19512825046690196
N52865,0.19584003597119826
N53296,0.1959617938817665
N4807,0.1960724978792302
N7873,0.19628010054213862
N47624,0.19670999735932426
N15506,0.19685375474680544
N40530,0.19697418782082898
N54038,0.1971556498037792
N51808,0.19735134289518608
N65169,0.19828898239794845
N39317,0.19843859815609222
N27235,0.1988955496694793
N50490,0.19895340386799898
N14343,0.19898490179422135
N15260,0.19973882678321742
N11161,0.20013820073818933
N55742,0.2003515047417117
N3038,0.20095117015812258
N28983,0.20096314651781888
N51951,0.20107676927210527
N8959,0.2012672834245285
N61497,0.2013400692888515
N2,0.20153134384364713
N63796,0.20207702279127226
N36252,0.20231242213851364
N50258,0.20258864322029158
N12028,0.20296885994726688
N3392,0.20324101096915415
N56777,0.20397344396338934
N14520,0.20416674893074283
N6866,0.20436775732898926
N32798,0.20450089365308877
N64397,0.20512490536178074
N36624,0.20520680895681798
N12280,0.20548499589122826
N48064,0.2055787119823146
N47205,0.2057635998081494
N48340,0.20605715652395018
N35671,0.2062045780761238
N28047,0.20623526219386568
N5783,0.20657995342157165
N29696,0.2069765328471217
N12215,0.2070692207981918
N62599,0.20717599398736564
N28257,0.20758965408075214
N32670,0.2084635472796751
N32791,0.2085455648858241
N43502,0.2086910808831588
N9158,0.20905774630441154
N47006,0.20912537084374339
N64840,0.20921798067759256
N6750,0.20933956262864106
N43627,0.20972527786337258
N7809,0.21017355678695693
N21817,0.21047048247553157
N59022,0.21064080486595604
N47231,0.21130264612662408
N45970,0.21145133349229184
N36689,0.21172496042652522
N53696,0.21180393940873166
N41013,0.21191330729199054
N28204,0.2120274601997325
N13657,0.21210947922582846
N51048,0.21339283595935665
N37774,0.21422256600120448
N1034,0.21509645466067717
N57364,0.21551962214092268
N46882,0.21557039791123078
N35131,0.21565856271886885
N64691,0.2157124019569282
N32144,0.2158944873757045
N36621,0.2160099558970492
N8015,0.2162521748021341
N53428,0.21642998219720644
N22407,0.21691575782177164
N48832,0.2169612236505445
N34380,0.21699461601800962
N54161,0.21709046181434766
N15269,0.21710385321318548
N32759,0.21768017148987107
N39446,0.21782483539969966
N55411,0.21794280559019952
N10671,0.21809390398513562
N5171,0.2183566979525723
N26286,0.21836058170469508
N62283,0.21852285904214852
N23060,0.21856589015527594
N58114,0.21860779488969595
N26130,0.21887362268159494
N52196,0.2189036972752515
N30035,0.21897840813649005
N25414,0.2191426076639318
N17529,0.2192172285782048
N12042,0.21945819003059186
N28767,0.2198305714048654
N58836,0.2198823176049285
N12576,0.21993726585987394
N48613,0.22093125645671197
N58553,0.22103952530602422
N33727,0.22110053114288664
N26607,0.22139524256114007
N50015,0.22148480508740198
N28668,0.22152746461246686
N3431,0.2215891489345907
N1258,0.2216760644883945
N55141,0.22176293292719496
N48606,0.2221130454054484
N64721,0.22218485669184507
N42474,0.2222367657234554
N48225,0.2223294224353164
N58241,0.22241696846982584
N13057,0.22243148201549667
N25722,0.22269307263280813
N56853,0.2229602514439606
N27079,0.22296874423793556
N6099,0.22306278697269333
N23749,0.2231901203309804
N3280,0.22321861749750438
N48705,0.22340701110155503
N24294,0.2235551066978555
N58549,0.22360092629041806
N29001,0.22361525453608755
N56461,0.2236346024381699
N47748,0.2236596696960722
N3433,0.22399690183716947
N40442,0.22405298315933941
N6087,0.22420075032155284
N36249,0.22449549936793478
N47981,0.22486098186060322
N31633,0.22501312711659127
N16715,0.22507517560173673
N21707,0.22512591721597575
N54283,0.22517748759804024
N27581,0.22529623044452252
N5445,0.22549488917052063
N4745,0.22559362829378327
N35458,0.22571129013544178
