ID,distance
N38311,0.10920356141930632
N8448,0.14208674301053137
N33120,0.14223781230763488
N41172,0.16196247056541058
N31802,0.16298711439556146
N13286,0.16810380415406712
N50372,0.18052123637381823
N24578,0.18469511919589898
N64606,0.1853643215053279
N36703,0.1888372986081055
N54752,0.18919091251748854
N26262,0.18935293092528216
N22549,0.1895364251544065
N30475,0.19077784694362765
N9139,0.19203782294386085
N48350,0.19239026553675298
N56278,0.19382540123200653
N31679,0.193827533297109
N30188,0.19472507068019418
N52683,0.1952564138063373
N32010,0.19543351205165038
N61623,0.19762866604387808
N24686,0.1984458775443294
N59385,0.20052064512835965
N54300,0.20236303035682146
N29197,0.2024352548742233
N25885,0.20244744510747925
N36249,0.20288873017464149
N21701,0.2029536880543954
N33831,0.20317209469207642
N33005,0.20464475872845478
N55555,0.20505880231471496
N42137,0.20512233167334293
N48890,0.20595794336025497
N28324,0.2064133924774545
N43955,0.20869759955388956
N16344,0.20976230813831054
N60550,0.21001490103379805
N59022,0.21162625511150535
N23060,0.21193353919098312
N22130,0.21194077003851008
N63538,0.21332962229443297
N15811,0.21344610985054768
N55204,0.21446817149871633
N496,0.21451648642916443
N30920,0.21729187549524154
N2823,0.21959154491509436
N59469,0.2196432671625108
N18708,0.22048450059018565
N54522,0.22084156616894268
N20428,0.22278994903258997
N14592,0.22290811006692668
N13974,0.22332923344359779
N7499,0.22349190269821462
N4693,0.2235295286898682
N2018,0.22355108601070273
N24109,0.22378967980357523
N8331,0.2239115307807873
N39399,0.2240084368491293
N14349,0.22409631235713035
N38442,0.22469317538183953
N58030,0.22485937799716804
N23563,0.2253169400528272
N46923,0.22681428172257267
N8509,0.22745996598919238
N33985,0.22755231576751467
N12029,0.22775069170546924
N5370,0.22881351796490912
N6056,0.22959750874229734
N23184,0.23000387313399007
N64562,0.23029956387984352
N46821,0.23053349064102124
N63658,0.23059915291557043
N26130,0.23172257013057007
N61972,0.23173365619805708
N34876,0.23186455414651896
N5048,0.2318708368830844
N17099,0.2322178733408491
N13816,0.23239185491206515
N52121,0.23249244720796935
N25623,0.23262960748219752
N38483,0.2330577788092042
N50592,0.23352827208603133
N25160,0.23360769304637674
N61006,0.2338413055219264
N36612,0.2342868604993037
N41087,0.2345097416425398
N28382,0.23454304135841542
N41698,0.2346391722817942
N43460,0.23473971675266547
N28947,0.23484253366773256
N30085,0.23550583177183193
N30531,0.2355491415418972
N9720,0.23725244734322704
N23254,0.23741661438909034
N13138,0.23804739825863686
N3433,0.2381510157238661
N28614,0.23888585930143558
N13912,0.239040370957455
N57426,0.2396327802450493
N57451,0.24030521625503232
N28983,0.24082479807191048
N44007,0.24133714806069684
N49556,0.24152977295333578
N45389,0.2417417040137425
N62894,0.24203900055900174
N26220,0.24204117483216725
N20770,0.24205330471567554
N14167,0.2421672648551606
N11511,0.24237188889959238
N8657,0.24241255236762027
N57090,0.24250482236035908
N47851,0.24252165539194281
N61811,0.24256686171261221
N40373,0.24357013439223796
N22442,0.24370451004293225
N60272,0.24387269626169006
N1940,0.24389796398140817
N42128,0.244001697519591
N19647,0.2440546653131218
N53296,0.24409743918765947
N41244,0.24424660176180302
N11967,0.24436151272140594
N33964,0.24443401348332106
N42803,0.24448019277136812
N53302,0.24450396224923787
N23935,0.2445637046725544
N25587,0.2445864350741236
N1539,0.2449652285668663
N37185,0.24518970121160755
N59673,0.24553266656038086
N22772,0.24596387720626023
N2533,0.24618531745343775
N26084,0.24655847158808386
N15260,0.24684469915689422
N53017,0.2468637474030262
N35393,0.24711769789558635
N49030,0.24733676749611866
N14904,0.24740289075875277
N22750,0.247473204154803
N54868,0.2477638624482823
N44698,0.24803326467554287
N30867,0.24817504564216641
N8519,0.24826716844814034
N37586,0.24834799381079176
N61214,0.24864272637583595
N55556,0.2487768609045259
N62212,0.24883964744608777
N22942,0.24896446268230765
N16617,0.24913736400780806
N23805,0.249923253324694
N49956,0.25014459532398814
N25785,0.2502903935990449
N58226,0.2505190833472145
N2805,0.25057563991525544
N38118,0.2508183419385418
N51896,0.2509477785729529
N31978,0.2509535210152146
N4912,0.25115405503135246
N40676,0.25118075865514045
N7754,0.2513675653066444
N11087,0.251501299443156
N40716,0.2516049280680578
N59289,0.25190718354963604
N18870,0.25196288112479026
N27441,0.25208074008252546
N45729,0.25239249807496644
