ID,distance
N4015,0.1878930896240476
N54435,0.20339533018224043
N40716,0.20388198820465875
N18064,0.20578046418733364
N62612,0.210625915382467
N58226,0.21073299208555762
N27919,0.21132766698029315
N15034,0.21146681313504934
N34380,0.21240900214059166
N21817,0.21263484582758652
N11161,0.21299558808657015
N40944,0.21316113725211827
N17463,0.21410682238903522
N3280,0.21471003161176183
N34694,0.215252410848234
N55742,0.21532972249448512
N12215,0.21619012365136125
N8275,0.2164092097842537
N55189,0.21657676964861194
N65169,0.21697869409500492
N52865,0.21709926708038751
N306,0.21723289702561543
N16344,0.2173627275074339
N8129,0.21766276889321312
N61005,0.21824982096273482
N41087,0.21831790471576762
N27235,0.21859631127671741
N1843,0.21871246078979978
N2018,0.2192262530807355
N64554,0.21994849233075575
N10732,0.21998255646828113
N19347,0.22040972380010027
N61101,0.22044070221242207
N47020,0.22072918969903121
N29819,0.22087697287955532
N61249,0.22119051826991465
N54449,0.22167185536816358
N55310,0.22188912632564606
N27644,0.22237680538590132
N14137,0.22238007981020336
N28058,0.2224895876047307
N32208,0.2228999411482322
N14904,0.2229044409800537
N15710,0.2230249514214424
N39235,0.22306953204613078
N52196,0.22320716719550393
N42704,0.22321365375422975
N770,0.2232464912208132
N2142,0.2234039465033042
N15771,0.22363600928788163
N1258,0.22371769465645763
N55911,0.22383614895404513
N62285,0.22407121592835577
N48031,0.22413530546299043
N45729,0.22420905514663514
N21773,0.2243985943061495
N14340,0.22441910058605474
N24294,0.22457450290551995
N871,0.22477047433108843
N24578,0.22485001399902116
N2203,0.22487186369318846
N49689,0.2249776948905714
N31739,0.22532183118474491
N43142,0.22539059698365138
N28257,0.22554609798797587
N12576,0.22557573582275936
N32670,0.22557749474724798
N47922,0.22571739234626165
N54522,0.22595424002877562
N22260,0.2267174627962557
N13231,0.22677715631293627
N34567,0.2267937671707272
N49749,0.22686491913540274
N11005,0.22706940997223046
N8959,0.22709303070781883
N50258,0.2276649595749597
N11885,0.22781928171101007
N58224,0.22782147892537985
N40526,0.22783853047402913
N13057,0.22804052078507975
N25114,0.22867999341600498
N47687,0.22885756408281466
N45099,0.22895952371288875
N29561,0.2291169601216133
N18094,0.2291257852260532
N54305,0.22919345976428462
N60184,0.22946813825863144
N25604,0.22947099953674088
N52227,0.2294986988493567
N32109,0.22958611161743714
N45388,0.22974489252739505
N26378,0.22987244115702665
N53033,0.23011846582797746
N43374,0.23014571203090017
N42791,0.2301631266824089
N30698,0.2302997485789292
N24691,0.2303494105706
N4486,0.23043801483976833
N41777,0.23052397144866554
N32320,0.23071214776015225
N41832,0.23076840923683517
N32008,0.2307698259665899
N41089,0.23117183955842124
N10671,0.23152532800738101
N7499,0.231707552342589
N4830,0.23175022445700255
N59496,0.23185791364270603
N20286,0.23187139521326716
N31699,0.23195943938070396
N31820,0.23200779118511294
N5398,0.23203180131961654
N9441,0.23206581836486517
N42512,0.23208698292194452
N49990,0.23208730764682195
N391,0.23209593135295703
N64983,0.232123100784297
N26176,0.23246752623138767
N1569,0.2325091914600773
N43353,0.2326314938731029
N64631,0.23270369086559384
N60985,0.23270385924438675
N25258,0.23276661227394257
N1406,0.23276990258605734
N2805,0.23286074884718466
N27529,0.23313613526115018
N17686,0.23314635162800845
N18445,0.23317430473378087
N4020,0.2332959185923732
N4607,0.23333655135132847
N10417,0.23336495044351668
N619,0.23344272205709637
N58715,0.23365620749898386
N5887,0.23365946061180642
N24591,0.2337245879589659
N64467,0.23387592245227762
N4654,0.23388396622877128
N17099,0.23413563478445487
N19001,0.2342335450903411
N36353,0.23430448805817983
N8419,0.23442611733538155
N35820,0.23444592330499114
N63317,0.23464042074862335
N44559,0.23483855821165267
N45970,0.23499741757877202
N11917,0.23504669407938705
N2735,0.23550363254640583
N61319,0.2355454510213768
N56447,0.2356197092538035
N29197,0.2356941718272021
N54889,0.23571840843283032
N52631,0.23600798064817652
N34934,0.2361102198429298
N40509,0.2361353295505254
N55141,0.23618902577131917
N14761,0.2362275569049156
N6233,0.23626786924683696
N51464,0.2363401858917863
N63658,0.23650686337147842
N2078,0.23665088173740156
N49179,0.23671586049341387
N55897,0.23677915458209464
N50049,0.23695217551042314
N2052,0.2370441701863253
N46267,0.23705179569222212
N58936,0.23708439527830705
N42137,0.23709453888159615
N41011,0.2371292365094686
N459,0.23716541045825235
N37509,0.23717743221649024
N12349,0.23741411106275623
N5445,0.2374266555590041
N63045,0.23742731392460614
N8285,0.23749156516233338
N46354,0.23750963174879514
N21395,0.23758154468035153
N38495,0.2375868674781696
N11673,0.23759269957660079
N35022,0.23764254107758664
N57528,0.2376638883353671
N11405,0.23768953269150173
N34124,0.2377170095933926
N12785,0.2377418983865166
N13286,0.2377426120542867
N16290,0.23780166209578546
N13912,0.2378819547973079
N31931,0.23792408523808872
N50528,0.23798853322374425
N24123,0.23801840228340287
N4885,0.23804751952106806
N32607,0.23809864079676757
N15122,0.23831424408633284
N31801,0.23836568375429867
N48076,0.23842897863217594
N16158,0.23847108590356225
N50372,0.2384915670194112
N55833,0.23852997318952784
N61355,0.23868735656831208
N50748,0.238757133715765
N63180,0.23878086653409103
N9798,0.2389009630725013
N21389,0.23891057896718815
N59923,0.23892887425088616
N2606,0.23912559491610996
N14167,0.2391833527290127
N35656,0.23923445980777647
N6244,0.2393858824788655
N61972,0.23939009302140624
N20121,0.23946688673158478
N61342,0.23948089402793116
N50343,0.23955556284571344
N42570,0.23957999667763807
N119,0.23963292777624345
N59704,0.23968822174192195
N51188,0.23975135831308503
N59359,0.23977569119943765
N21136,0.23981332979498526
N19041,0.2399017253638117
N58264,0.2399198234236376
N41013,0.23992872952023248
N42526,0.23993385908195708
N23163,0.24004235103238902
N22816,0.24007792281419105
N54842,0.24009916593176428
N57967,0.240144934762074
N719,0.24015953952236269
N23614,0.2401629929630038
N24611,0.24017113918441368
N53052,0.24024646738935795
N37131,0.24025834890577868
N2511,0.24026790483506788
N43627,0.2407412201526753
N1455,0.2407697132012423
N10438,0.24085031855325134
N8448,0.24107118021725527
N51810,0.2414032294725329
N19660,0.24150825629728356
N25158,0.24160079227445275
N64562,0.24170155731688536
N21317,0.24173792636706748
N442,0.24177464204531496
N54827,0.24189595938410968
N43955,0.24206565955755188
N15087,0.24209575500534697
N62846,0.24210039655687277
N27106,0.2422252046273924
N51616,0.24222844337996807
N40373,0.24225612994347245
N13137,0.242608885601849
N41244,0.2426143256870913
N47175,0.242714324867492
N65112,0.24271704011196427
N56638,0.2428554308778338
N39762,0.24290778465402263
N4745,0.24308954119829906
N31633,0.2431292949427043
N11804,0.24318466982869813
N29867,0.24319060191763375
N51503,0.2432761675543884
N62055,0.24331260393524623
N51163,0.24341386017471456
N5469,0.24347336221805993
N56541,0.24353385419789486
N8331,0.24359197429276613
N52692,0.24359515002451104
N24492,0.24366489499716237
N12603,0.24391697947598323
N14662,0.24393643777329266
N47438,0.24421683303173647
N3433,0.24423928629625735
N21851,0.24427284274094707
N58521,0.24431340675450663
N23887,0.2443440840242065
N64049,0.24434522073195752
N5092,0.2443999011581488
N64456,0.24443180486099936
N35452,0.2444573006601034
N44442,0.24453689114862776
N42128,0.24471514905274083
N31802,0.2448091719280766
N48390,0.2448666165851724
N45794,0.2448933560582771
N36387,0.24503988572946345
N13138,0.24505394275779402
N43608,0.24507797796368214
N11855,0.24509141390681954
N157,0.2452313989894388
N61813,0.24532243215321747
N23554,0.2453609996643349
N11163,0.24538815712526518
N47485,0.2454732557624405
N33727,0.24554539347918725
N40442,0.24554572204451064
N19709,0.2455461596277423
N59254,0.2456037794287197
N25785,0.24573764978821377
N6750,0.2457981589010313
N10824,0.24583238868670243
N32893,0.24590701816399907
N5019,0.2459619284677903
N56446,0.2460014461695441
N26040,0.2460202930291704
N1431,0.24602697174951793
N33502,0.24603568417229815
N32027,0.24608154656535874
N20109,0.24613606697597623
N48742,0.24628130919776503
N27023,0.24662449313498802
N24724,0.2466556422681362
N61186,0.2466727392774506
N8429,0.24675098383087968
N58997,0.2468021927040659
N25287,0.24687777963159951
N20680,0.246989189662572
N23061,0.24708896042561657
N30974,0.24734577203324937
N45824,0.24745003721111902
N63411,0.2474953249817331
N6154,0.24749628745272956
N14349,0.24749811747900674
N52121,0.24752114363784006
N18939,0.24762701289088274
N26026,0.24805798874758866
N2663,0.24807513972512463
N6072,0.24808991791867052
N3142,0.24825627556029772
N37083,0.2482640311866121
N36530,0.24827617758577625
N41420,0.24836210589201457
N49475,0.24846896432438315
N39121,0.24851598372953787
N29757,0.24866372961687755
N54225,0.24871530450943424
N36229,0.24875203854300876
N41298,0.2489673176755164
N51457,0.24899379840573443
N56444,0.24902213971819698
N22130,0.24910676772519202
N14238,0.24914936664952902
N16292,0.2493958201973423
N14437,0.24941478678859097
N59026,0.249485650124318
N22772,0.2495186629372319
N7534,0.24953569539676623
N28088,0.24955909645014063
N47482,0.2495908524687367
N42620,0.24987510708728566
N27526,0.2498855283628426
N3812,0.24994987714161132
N54807,0.24997722450101223
N37681,0.2500096948603152
N2533,0.25015587130411776
N61388,0.2501915871133187
N56853,0.2501954276608702
N60388,0.250233645155861
N61070,0.25028226494239336
N46795,0.2503243105742452
N42474,0.25034161447513403
N22976,0.25071284529483373
N58625,0.2507931580699264
N4693,0.2508929101062235
N3933,0.250957565060669
N16541,0.25096826405811234
N20933,0.25102136257429786
N59049,0.25103160640194055
N6785,0.2511330474534629
N23979,0.2511597346807509
N41218,0.25123697926368727
N53494,0.2513380141178696
N59426,0.25146324577269574
N2183,0.25155872886302155
N62471,0.2516927404169854
N10888,0.2516988098368955
N2309,0.25178197190410867
N16190,0.2519686302112272
N40785,0.25199755790187883
N6231,0.2520358408778919
N53428,0.2521762649957391
N63276,0.25222393870525395
N56438,0.2522303691794834
N24422,0.25227440859168704
N22007,0.25236488297826987
N53436,0.25249303181363325
N39498,0.25251913042034346
N33164,0.2525209953452341
N64395,0.2525582571167302
N7132,0.25257778596568525
N21164,0.25261042594854854
N22570,0.2527257825870337
N63302,0.25274174604655986
N15919,0.2527601011643956
N49526,0.25311077304066587
N12709,0.2531211071826731
N51458,0.25316735855360883
N8519,0.25320427703012793
N39941,0.25341515095976075
N28660,0.2535304875473151
N38562,0.25365617294226084
N30531,0.2536648207307909
N7563,0.25384709767769487
N4524,0.25388946417360114
N22627,0.2539114685698348
N37481,0.2539768118051584
N21087,0.2541656702262265
N28149,0.2542180129064625
N33503,0.25437208682474566
N58744,0.254466462353211
N54536,0.2544699231848502
N8629,0.25464118928578294
N53118,0.25472244750931805
N6087,0.25474633263355917
N53017,0.25489079441437756
N52145,0.25504306835685964
N32268,0.25518995285546464
N22614,0.25519517755226095
N51891,0.25528476754142426
N22561,0.2554587473058806
N58090,0.2554892044659409
N60785,0.25552217781356124
N21019,0.25553892162882674
N5978,0.25555449033399513
N10270,0.25562034240689235
N3057,0.2556787998175567
N16617,0.25576394840570416
N13480,0.25592742068572805
N44462,0.25601369199133794
N42782,0.25633939833006836
N8160,0.25711320020305906
N30867,0.25717301043060925
N29924,0.2572372551486153
N56630,0.2572738185382175
N9803,0.25729400052487506
N26122,0.257322879085923
N14385,0.25754513142771684
N14343,0.25754918178789665
N59139,0.2575630970480077
N45535,0.2575665465444439
N5888,0.25763531488938995
N8569,0.25800092084646564
N58580,0.25802981847388984
N46868,0.25814290655317773
N62209,0.2582854600934207
N58801,0.2583942157968817
N62058,0.25865196134398805
N21428,0.25869955928678867
N29948,0.2589735549342348
N56461,0.25899155434591603
N40640,0.25904713891896947
N37586,0.25938304976604853
N55556,0.2594454466402203
N10679,0.2596222692933652
N44007,0.2596617197465316
N20886,0.26000739400615147
N51147,0.26001627737691657
N2153,0.2600243150679674
