ID,category,sub_category,content,collaborative_rec,content_rec,mean,two_one
N29854,foodanddrink,recipes,81 Bean Recipes You'll Be Making All Year Long What's for dinner tonight? These 55 great recipes for beans.,0.1065295920831538,0.3035414546006804,0.2050355233419171,0.23787083376150486
N2886,foodanddrink,recipes,40+ Ridiculously Good Gluten-Free Thanksgiving Recipes There's no gluten here. But there are potatoes. And stuffing. And pies.,0.1065295920831538,0.3057594271778141,0.20614450963048397,0.2393494821462607
N19043,foodanddrink,recipes,Our 30 Favorite Recipes for Brussels Sprouts They're not actually baby cabbages. But they are adorable and delicious.,0.1065295920831538,0.2889649175644612,0.1977472548238075,0.2281531424040254
N21342,autos,autosownership,13 Ways You're Shortening the Life of Your Car Put the brakes on these all-too-common mistakes to help keep your car on the road and out of the shop.,0.1065295920831538,0.3116754636810244,0.2091025278820891,0.2432935064817342
N44383,news,newscrime,"Florida police tell man to quit calling about stolen marijuana A man in Florida repeatedly called 911 over the weekend to report that his roommate had stolen his weed, police said.",0.116151037071589,0.2470917942640335,0.18162141566781126,0.20344487519988533
N31699,news,newscrime,"Woman stabbed in 2015 home invasion suing 911 dispatch company Breann Lasley has filed a civil lawsuit against Priority Dispatch Corp., alleging ""gross negligence,"" but the company said its system was never used.",0.12086956490462,0.2051376846000763,0.16300362475234814,0.17704831136825755
N64482,health,health-cancer,How I Got Lung Cancer at 31 Without Ever Smoking a Single Cigarette Rachael Malmberg was 31 when she received a deadly diagnosis. She is fighting her condition and has embarked upon a mission to educate others about the second leading cause of lung cancer and it has nothing to do with smoking.,0.1243386227609684,0.2566414535934915,0.19049003817722995,0.21254050998265048
N48031,sports,basketball_nba,Ex-Maverick to pay for funeral of woman fatally shot in home by police ,0.1257724820600243,0.1743477715948959,0.15006012682746012,0.15815600841660538
N63045,news,newscrime,"Coroner IDs man found dead in Klondike neighborhood A man who was found dead in the Klondike neighborhood has been identified. Louisville Metro police responded to the 3200 block of Pomeroy Drive for a call of a person down Friday. Officials said Kevin Hellems, 54, was found dead inside the home from some type of foul play. No other information has been released. The death comes as a surprise to the neighbors in the area, who say they aren't used to seeing police cars and detectives on this...",0.1257724820600243,0.1874408183519913,0.1566066502060078,0.16688470625466897
N29948,lifestyle,lifestyle-news-feature,"A White Woman Searches for Her Black Family DNA testing tells people a lot about their geographic ancestry, prompting difficult questions about racial identity and belonging. ""In my heart, I feel a connection.""",0.1257724820600243,0.2647856231547064,0.19527905260736533,0.21844790945647902
N50528,news,newscrime,Man shot in the chest on Floyd Street ,0.1257724820600243,0.1990333557332696,0.16240291889664696,0.1746130645088545
N8429,weather,weathertopstories,"Group clears plastic drums, tires from Falls of the Ohio State Park LOUISVILLE, Ky. (WHAS11)   The Falls of the Ohio is a little cleaner after volunteers helped return it to its glory. The volunteers picked up trash and debris along with old tires and leftover plastic barrels. It was part of Moran Environmental Recovery's effort to clean up parts of the state park. The group says over the years, the site has experienced waste dumping leaving the grounds full of empty drums, tires and glass. The state park is the...",0.1257724820600243,0.2744460855486488,0.20010928380433657,0.2248882177191073
N45099,news,newscrime,Suspect in crossbow murder of his father arraigned ,0.1257724820600243,0.18694815442012,0.15636031824007215,0.16655626363342144
N43353,news,newscrime,"Wedding shooter may have been avenging late stepfather's murder, authorities say Brandon Castiglione, the groom's son, was previously charged with second-degree murder in the death of the suspect's stepfather.",0.1257724820600243,0.1839223349336758,0.15484740849685005,0.16453905064245863
N6072,news,newsus,"Search resumes for worker missing in New Orleans Hard Rock Hotel building site collapse that killed 2 Rescuers resumed searching Sunday for a worker trapped in rubble after a deadly construction collapse in New Orleans, officials said, but the building's instability is making for a precarious situation.",0.1257724820600243,0.2342705068499677,0.180021494454996,0.19810449858665322
N62612,news,newscrime,16-year-old injured in shooting near Churchill Downs ,0.1257724820600243,0.2088044149791926,0.16728844851960845,0.1811271040061365
N29802,finance,finance-companies,"Barneys Is Sold for Scrap, Ending an Era Authentic Brands Group will take control of the Barneys name   one that has been part of the Manhattan landscape since 1923   and license it to other companies like Saks Fifth Avenue. The firm B. Riley Financial is preparing to liquidate Barneys' high-end wares, at its five stores and two Warehouse locations, starting with private sale events for Barneys' ""most loyal"" shoppers next week.",0.1257724820600243,0.2665887221306917,0.19618060209535798,0.21964997544046921
N5398,news,newscrime,Suspects identified following hours-long SWAT standoff on South 34th Street ,0.1257724820600243,0.1991656433167919,0.1624690626884081,0.1747012562312027
N17686,news,newscrime,"Suspect in Henry County murder, kidnapping arraigned ",0.1257724820600243,0.1850963838750966,0.15543443296756046,0.16532174993673918
N1569,news,newsus,"Officer who shot naked man found not guilty of murder DECATUR, Ga. (AP)   A former Georgia police officer who fatally shot an unarmed, naked man was found not guilty of murder Monday but was convicted of aggravated assault and other charges that could send him to prison for more than 30 years. Robert ""Chip"" Olsen's face turned red and he squeezed his eyes shut tightly as the verdict was read. His wife, Kathy Olsen, began sobbing and had to be led from the courtroom. DeKalb County Superior Court...",0.1257724820600243,0.1771230076998716,0.15144774487994794,0.1600061658199225
N44462,news,newscrime,"Louisville man who shot at LMPD officer sentenced to 10 more years in prison A Louisville man convicted of shooting at an officer was sentenced Friday. Judge David Hale sentenced Elijah Eubanks, 22, to 119 months in prison for a federal weapons charge. Sign up for our Newsletters In March 2018, Eubanks opened fire on an officer who was attempting to question him while he was in his vehicle with another person. No officers were hit, but Eubanks was shot multiple times when officers returned fire. Eubanks was previously...",0.1257724820600243,0.2180946387751029,0.1719335604175636,0.18732058653674336
N63317,news,newscrime,"Police: 4 charged with attempted murder month after shooting in SW Louisville Four people are facing attempted murder charges for a shooting last month in southwest Louisville. According to arrest citations, a group arrived at an apartment in the 9600 block of Lamborne Boulevard on Sept. 27 and attempted to lure a male, unknown age, out of his apartment. When the victim agreed to come outside, police said Byron Kirby, 25, shot at the victim four times. The victim then ran into the woods. It's unclear if he was hit....",0.1257724820600243,0.205508079236202,0.16564028064811315,0.17892954684414278
N59049,news,newsworld,"Three gunmen killed in Brazil airport raid, kidnapping: police Heavily armed gunmen raided an airport in Brazil on Thursday, officials said, stealing money from an armored truck before fleeing and taking a mother and baby hostage. At least one assailant escaped to a nearby residential neighborhood, taking a mother and her baby hostage in their home, the police spokeswoman said.",0.1257724820600243,0.2324448908555693,0.17910868645779682,0.1968874212570543
N61355,news,newscrime,"2 Murder suspects escape from Monterey County, California, Jail The suspects are considered dangerous and should not be approached. Anyone who sees them should call 911 immediately.",0.1257724820600243,0.2130558917141308,0.16941418688707754,0.18396142182942862
